;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;Rótulos de Linha;Soma de Unit price;Soma de Quantity;Soma de Tax 5%;Soma de Total;Soma de cogs;Soma de gross margin percentage;Soma de gross income;Soma de Rating
;;;;;;;;;;;;;;;;;;;Male;93,4;2;9,34;196,14;186,8;4,761904762;9,34;5,5
;;;;;;;;;;;;;;;;;;;Member;93,4;2;9,34;196,14;186,8;4,761904762;9,34;5,5
;;;;;;;;;;;;;;;;;;;Food and beverages;93,4;2;9,34;196,14;186,8;4,761904762;9,34;5,5
;;;;;;;;;;;;;;;;;;;3/30/2019;93,4;2;9,34;196,14;186,8;4,761904762;9,34;5,5
;;;;;;;;;;;;;;;;;;;16;93,4;2;9,34;196,14;186,8;4,761904762;9,34;5,5
;;;;;;;;;;;;;;;;;;;643-38-7867;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;A;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;Yangon;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;Male;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;Normal;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;Home and lifestyle;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;03/07/2019;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;11;97,94;1;4,897;102,837;97,94;4,761904762;4,897;6,9
;;;;;;;;;;;;;;;;;;;645-44-1170;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;A;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;Yangon;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;Male;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;Member;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;Home and lifestyle;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;1/19/2019;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;20;58,07;9;26,1315;548,7615;522,63;4,761904762;26,1315;4,3
;;;;;;;;;;;;;;;;;;;645-78-8093;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;A;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;Yangon;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;Female;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;Normal;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;Sports and travel;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;1/20/2019;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;18;93,14;2;9,314;195,594;186,28;4,761904762;9,314;4,1
;;;;;;;;;;;;;;;;;;;647-50-1224;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;A;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;Yangon;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;Female;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;Normal;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;Fashion accessories;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;01/12/2019;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;16;29,42;10;14,71;308,91;294,2;4,761904762;14,71;8,9
;;;;;;;;;;;;;;;;;;;648-83-1321;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;A;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;Yangon;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;Male;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;Member;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;Home and lifestyle;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;1/16/2019;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;17;63,56;10;31,78;667,38;635,6;4,761904762;31,78;4,3
;;;;;;;;;;;;;;;;;;;648-94-3045;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;C;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;Naypyitaw;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;Male;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;Normal;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;Health and beauty;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;02/07/2019;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;14;58,95;10;29,475;618,975;589,5;4,761904762;29,475;8,1
;;;;;;;;;;;;;;;;;;;649-11-3678;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;C;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;Naypyitaw;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;Female;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;Normal;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;Food and beverages;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;2/26/2019;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;20;22,93;9;10,3185;216,6885;206,37;4,761904762;10,3185;5,5
;;;;;;;;;;;;;;;;;;;649-29-6775;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;B;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;Mandalay;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;Male;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;Normal;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;02/08/2019;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;15;33,52;1;1,676;35,196;33,52;4,761904762;1,676;6,7
;;;;;;;;;;;;;;;;;;;650-98-6268;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;B;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;Mandalay;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;Female;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;Member;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;Food and beverages;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;3/20/2019;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;13;20,87;3;3,1305;65,7405;62,61;4,761904762;3,1305;8
;;;;;;;;;;;;;;;;;;;651-61-0874;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;C;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;Naypyitaw;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;Male;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;Normal;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;Home and lifestyle;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;03/12/2019;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;20;46,22;4;9,244;194,124;184,88;4,761904762;9,244;6,2
;;;;;;;;;;;;;;;;;;;651-88-7328;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;A;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;Yangon;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;Female;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;Normal;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;01/01/2019;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;13;65,74;9;29,583;621,243;591,66;4,761904762;29,583;7,7
;;;;;;;;;;;;;;;;;;;651-96-5970;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;A;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;Yangon;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;Male;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;Normal;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;Fashion accessories;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;03/03/2019;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;20;46,41;1;2,3205;48,7305;46,41;4,761904762;2,3205;4
;;;;;;;;;;;;;;;;;;;652-43-6591;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;A;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;Yangon;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;Female;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;Normal;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;03/09/2019;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;13;97,29;8;38,916;817,236;778,32;4,761904762;38,916;6,2
;;;;;;;;;;;;;;;;;;;652-49-6720;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;C;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;Naypyitaw;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;Female;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;Member;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;Electronic accessories;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;2/18/2019;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;11;60,95;1;3,0475;63,9975;60,95;4,761904762;3,0475;5,9
;;;;;;;;;;;;;;;;;;;655-07-2265;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;A;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;Yangon;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;Male;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;Normal;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;Electronic accessories;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;03/05/2019;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;16;78,31;3;11,7465;246,6765;234,93;4,761904762;11,7465;5,4
;;;;;;;;;;;;;;;;;;;655-85-5130;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;B;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;Mandalay;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;Female;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;Member;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;3/13/2019;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;19;38,3;4;7,66;160,86;153,2;4,761904762;7,66;5,7
;;;;;;;;;;;;;;;;;;;656-16-1063;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;B;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;Mandalay;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;Male;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;Normal;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;Sports and travel;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;01/04/2019;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;13;46,42;3;6,963;146,223;139,26;4,761904762;6,963;4,4
;;;;;;;;;;;;;;;;;;;656-95-9349;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;A;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;Yangon;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;Female;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;Member;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;Health and beauty;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;03/11/2019;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;11;68,93;7;24,1255;506,6355;482,51;4,761904762;24,1255;4,6
;;;;;;;;;;;;;;;;;;;658-66-3967;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;C;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;Naypyitaw;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;Male;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;Normal;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;Health and beauty;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;1/14/2019;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;15;53,19;7;18,6165;390,9465;372,33;4,761904762;18,6165;5
;;;;;;;;;;;;;;;;;;;659-36-1684;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;C;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;Naypyitaw;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;Male;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;Member;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;Sports and travel;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;01/12/2019;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;12;57,12;7;19,992;419,832;399,84;4,761904762;19,992;6,5
;;;;;;;;;;;;;;;;;;;659-65-8956;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;B;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;Mandalay;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;Male;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;Member;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;1/16/2019;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;15;51,36;1;2,568;53,928;51,36;4,761904762;2,568;5,2
;;;;;;;;;;;;;;;;;;;660-29-7083;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;C;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;Naypyitaw;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;Male;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;Normal;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;Electronic accessories;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;1/15/2019;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;15;55,87;10;27,935;586,635;558,7;4,761904762;27,935;5,8
;;;;;;;;;;;;;;;;;;;662-47-5456;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;C;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;Naypyitaw;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;Male;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;Member;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;Fashion accessories;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;3/17/2019;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;19;35,19;10;17,595;369,495;351,9;4,761904762;17,595;8,4
;;;;;;;;;;;;;;;;;;;662-72-2873;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;A;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;Yangon;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;Female;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;Normal;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;Food and beverages;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;01/06/2019;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;13;40,94;5;10,235;214,935;204,7;4,761904762;10,235;9,9
;;;;;;;;;;;;;;;;;;;663-86-9076;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;C;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;Naypyitaw;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;Female;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;Member;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;Food and beverages;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;01/08/2019;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;15;68,54;8;27,416;575,736;548,32;4,761904762;27,416;8,5
;;;;;;;;;;;;;;;;;;;664-14-2882;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;C;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;Naypyitaw;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;Female;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;Member;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;Home and lifestyle;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;1/30/2019;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;14;10,53;5;2,6325;55,2825;52,65;4,761904762;2,6325;5,8
;;;;;;;;;;;;;;;;;;;665-32-9167;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;A;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;Yangon;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;Female;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;Member;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;Health and beauty;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;01/10/2019;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;17;36,26;2;3,626;76,146;72,52;4,761904762;3,626;7,2
;;;;;;;;;;;;;;;;;;;665-63-9737;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;B;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;Mandalay;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;Male;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;Normal;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;Fashion accessories;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;2/27/2019;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;17;52,42;3;7,863;165,123;157,26;4,761904762;7,863;7,5
;;;;;;;;;;;;;;;;;;;667-23-5919;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;A;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;Yangon;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;Female;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;Member;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;Fashion accessories;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;1/14/2019;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;12;96,7;5;24,175;507,675;483,5;4,761904762;24,175;7
;;;;;;;;;;;;;;;;;;;667-92-0055;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;A;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;Yangon;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;Male;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;Member;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;Health and beauty;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;03/04/2019;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
;;;;;;;;;;;;;;;;;;;15;99,83;6;29,949;628,929;598,98;4,761904762;29,949;8,5
